1,2
2,3
3,4
4,5
5,8
6,9
7,11
8,12
9,13
10,17
11,18
12,21
13,22
14,24
15,25
16,27
17,27
18,28
19,29
20,30
21,32
22,32
23,33
24,34
25,35
26,38
27,39
28,40
29,41
30,43
31,44
32,44
33,45
34,46
35,46
36,48
37,49
38,50
39,52
40,52
41,54
42,55
43,56
44,56
45,57
46,59
47,60
48,61
49,62
50,63
51,65
52,66
53,67
54,69
55,70
56,70
57,71
58,72
59,73
60,74
61,75
62,75
63,76
64,77
65,78
66,78
67,78
68,79
69,80
70,80
71,80
72,82
73,83
74,83
75,84
76,85
77,86
78,86
79,86
80,87
81,88
82,90
83,91
84,92
85,92
86,92
87,93
88,94
89,94
90,94
91,95
92,96
93,98
94,99
95,100
96,100
97,101
98,102
99,102
100,103
101,103
102,103
103,104
104,105
105,106
106,106
107,106
108,106
109,107
110,109
111,109
112,109
113,110
114,110
115,110
116,111
117,111
118,111
119,111
120,112
121,112
122,114
123,115
124,115
125,116
126,116
127,116
128,116
129,117
130,118
131,118
132,118
133,118
134,119
135,120
136,120
137,120
138,121
139,122
140,122
141,123
142,123
143,123
144,124
145,127
146,130
147,131
148,132
149,133
150,134
151,135
152,135
153,135
154,135
155,136
156,137
157,137
158,138
159,139
160,139
161,139
162,140
163,142
164,142
165,143
166,143
167,144
168,144
169,144
170,145
171,146
172,146
173,146
174,147
175,147
176,147
177,147
178,147
179,148
180,149
181,149
182,150
183,150
184,150
185,150
186,150
187,150
188,151
189,151
190,151
191,152
192,152
193,153
194,154
195,154
196,154
197,154
198,155
199,155
200,155
201,156
202,157
203,158
204,158
205,159
206,159
207,159
208,159
209,160
210,161
211,162
212,162
213,162
214,163
215,164
216,165
217,166
218,167
219,168
220,168
221,168
222,168
223,168
224,168
225,169
226,170
227,171
228,172
229,172
230,173
231,173
232,174
233,175
234,175
235,175
236,176
237,176
238,177
239,177
240,178
241,179
242,180
243,180
244,181
245,181
246,182
247,182
248,182
249,182
250,183
251,183
252,183
253,184
254,184
255,184
256,184
257,184
258,184
259,185
260,186
261,187
262,188
263,188
264,188
265,188
266,191
267,193
268,194
269,195
270,196
271,196
272,197
273,199
274,199
275,200
276,200
277,200
278,200
279,200
280,201
281,201
282,201
283,202
284,202
285,202
286,202
287,202
288,205
289,205
290,205
291,205
292,206
293,206
294,207
295,207
296,208
297,208
298,208
299,209
300,209
301,209
302,211
303,212
304,213
305,214
306,214
307,214
308,214
309,215
310,215
311,216
312,216
313,217
314,217
315,217
316,217
317,217
318,217
319,217
320,217
321,217
322,217
323,217
324,217
325,217
326,217
327,217
328,218
329,218
330,218
331,220
332,220
333,220
334,220
335,220
336,221
337,221
338,221
339,221
340,222
341,223
342,224
343,225
344,225
345,226
346,226
347,229
348,231
349,231
350,231
351,231
352,232
353,232
354,232
355,232
356,232
357,233
358,234
359,234
360,234
361,234
362,236
363,236
364,236
365,237
366,238
367,238
368,239
369,239
370,239
371,239
372,239
373,239
374,239
375,239
376,240
377,241
378,241
379,241
380,242
381,242
382,242
383,242
384,243
385,244
386,244
387,244
388,244
389,244
390,245
391,245
392,246
393,247
394,248
395,249
396,250
397,250
398,252
399,254
400,254
401,255
402,255
403,255
404,255
405,255
406,256
407,256
408,256
409,256
410,256
411,258
412,258
413,259
414,259
415,259
416,259
417,259
418,259
419,259
420,261
421,262
422,262
423,262
424,262
425,262
426,263
427,264
428,264
429,264
430,264
431,265
432,265
433,265
434,267
435,267
436,268
437,269
438,269
439,269
440,269
441,270
442,271
443,272
444,272
445,272
446,272
447,272
448,272
449,273
450,274
451,274
452,274
453,274
454,275
455,275
456,275
457,276
458,276
459,276
460,276
461,276
462,277
463,278
464,279
465,279
466,279
467,279
468,280
469,281
470,281
471,282
472,283
473,283
474,283
475,284
476,285
477,285
478,285
479,285
480,285
481,285
482,285
483,285
484,285
485,286
486,286
487,286
488,286
489,286
490,287
491,288
492,288
493,289
494,290
495,290
496,290
497,290
498,290
499,291
500,291
501,292
502,292
503,293
504,295
505,295
506,296
507,296
508,296
509,296
510,297
511,298
512,298
513,298
514,299
515,299
516,299
517,299
518,299
519,300
520,300
521,300
522,300
523,302
524,303
525,303
526,303
527,304
528,305
529,305
530,305
531,305
532,305
533,306
534,307
535,307
536,307
537,308
538,309
539,309
540,310
541,310
542,310
543,310
544,310
545,311
546,311
547,312
548,313
549,313
550,314
551,316
552,316
553,316
554,316
555,316
556,316
557,316
558,316
559,317
560,317
561,317
562,317
563,317
564,317
565,317
566,317
567,317
568,318
569,318
570,319
571,319
572,320
573,320
574,321
575,322
576,322
577,322
578,322
579,322
580,323
581,323
582,323
583,323
584,323
585,323
586,325
587,325
588,325
589,325
590,325
591,325
592,325
593,325
594,325
595,325
596,325
597,326
598,326
599,327
600,327
601,327
602,328
603,328
604,329
605,330
606,330
607,330
608,330
609,332
610,332
611,332
612,332
613,332
614,333
615,333
616,333
617,334
618,334
619,334
620,334
621,335
622,335
623,335
624,336
625,336
626,336
627,336
628,336
629,337
630,337
631,337
632,337
633,337
634,337
635,337
636,337
637,338
638,339
639,339
640,339
641,339
642,339
643,340
644,340
645,340
646,340
647,340
648,340
649,340
650,340
651,340
652,341
653,341
654,341
655,341
656,341
657,341
658,341
659,342
660,342
661,343
662,343
663,343
664,343
665,343
666,344
667,344
668,344
669,344
670,344
671,344
672,344
673,344
674,344
675,344
676,344
677,345
678,345
679,345
680,345
681,345
682,345
683,345
684,345
685,345
686,346
687,347
688,347
689,348
690,349
691,350
692,350
693,350
694,351
695,352
696,352
697,353
698,353
699,353
700,353
701,353
702,354
703,354
704,354
705,354
706,354
707,354
708,355
709,355
710,355
711,355
712,355
713,355
714,356
715,356
716,356
717,357
718,358
719,358
720,358
721,358
722,358
723,358
724,359
725,359
726,360
727,360
728,360
729,360
730,360
731,360
732,360
733,361
734,361
735,361
736,361
737,361
738,361
739,361
740,361
741,361
742,361
743,361
744,362
745,362
746,362
747,362
748,362
749,362
750,362
751,363
752,364
753,366
754,367
755,367
756,367
757,367
758,367
759,367
760,369
761,369
762,369
763,369
764,369
765,370
766,371
767,372
768,372
769,372
770,372
771,373
772,373
773,373
774,374
775,375
776,375
777,376
778,376
779,376
780,376
781,376
782,376
783,376
784,377
785,378
786,378
787,378
788,378
789,378
790,378
791,378
792,378
793,382
794,382
795,383
796,383
797,383
798,384
799,384
800,384
801,384
802,385
803,385
804,385
805,385
806,385
807,386
808,386
809,387
810,388
811,388
812,389
813,389
814,390
815,390
816,390
817,390
818,390
819,390
820,390
821,391
822,391
823,391
824,391
825,391
826,392
827,392
828,392
829,392
830,392
831,392
832,392
833,392
834,392
835,394
836,395
837,395
838,396
839,396
840,397
841,398
842,398
843,398
844,398
845,398
846,398
847,398
848,399
849,399
850,399
851,399
852,399
853,399
854,399
855,399
856,399
857,399
858,399
859,400
860,400
861,401
862,401
863,401
864,401
865,401
866,401
867,401
868,401
869,401
870,401
871,401
872,402
873,403
874,403
875,404
876,404
877,404
878,405
879,406
880,406
881,406
882,406
883,406
884,406
885,406
886,406
887,406
888,407
889,409
890,409
891,409
892,409
893,409
894,410
895,411
896,412
897,412
898,412
899,412
900,413
901,413
902,413
903,414
904,414
905,414
906,414
907,415
908,416
909,416
910,417
911,417
912,417
913,417
914,417
915,417
916,417
917,417
918,417
919,417
920,417
921,418
922,418
923,418
924,418
925,418
926,418
927,418
928,418
929,418
930,419
931,419
932,419
933,419
934,419
935,419
936,420
937,421
938,422
939,422
940,422
941,423
942,423
943,424
944,424
945,425
946,425
947,426
948,428
949,429
